TICKER,POSITION_SIZE,STRIKE_PRICE,EXPIRY_DAYS,OPTION_TYPE
HDFCBANK,4338,0,0,Stock
TCS,-915,874,21,Call
TCS,3697,1195,44,Call
AAPL,-4727,297,15,Put
TSLA,3323,354,75,Call
HDFCBANK,-3191,1087,59,Put
TCS,4447,0,0,Stock
RELIANCE,694,0,0,Stock
RELIANCE,-2055,0,0,Stock
AAPL,4728,745,89,Put
TSLA,-561,385,69,Call
TSLA,1078,795,71,Call
TCS,-848,454,7,Put
AAPL,1329,0,0,Stock
TCS,3004,890,87,Call
HDFCBANK,1053,485,24,Call
AAPL,-790,992,82,Call
RELIANCE,454,602,64,Put
AAPL,1881,706,53,Put
AAPL,-554,1064,22,Call
RELIANCE,2280,446,55,Put
HDFCBANK,-4073,694,50,Call
AAPL,-1526,815,17,Put
RELIANCE,-2838,528,11,Put
HDFCBANK,1558,1470,55,Put
RELIANCE,1111,0,0,Stock
TCS,1162,785,33,Put
AAPL,513,1320,84,Call
TCS,4880,1303,83,Call
AAPL,-1052,250,56,Put
AAPL,1368,1309,40,Put
RELIANCE,-1338,1179,15,Put
TSLA,-256,1261,62,Put
RELIANCE,-498,0,0,Stock
TCS,4723,354,53,Call
AAPL,3224,837,71,Call
TSLA,-4098,611,11,Call
RELIANCE,-1411,260,43,Put
RELIANCE,1478,584,39,Call
HDFCBANK,-1241,1256,77,Put
TCS,-1213,520,84,Put
TCS,119,1176,31,Put
TCS,-1512,1284,22,Put
AAPL,119,316,83,Put
TSLA,3674,374,38,Call
RELIANCE,3827,1411,32,Put
TCS,3550,1473,40,Call
RELIANCE,1585,1119,59,Call
HDFCBANK,2696,603,22,Call
TSLA,4128,1190,15,Put
AAPL,-1735,550,77,Call
RELIANCE,-2856,0,0,Stock
TCS,4856,540,64,Call
AAPL,-125,553,66,Put
AAPL,-4957,0,0,Stock
TSLA,1834,317,50,Call
RELIANCE,431,0,0,Stock
HDFCBANK,777,901,22,Call
HDFCBANK,864,239,36,Put
AAPL,284,346,71,Put
RELIANCE,3615,463,40,Put
RELIANCE,-3740,1426,12,Put
RELIANCE,-1244,1497,9,Call
TSLA,-626,646,33,Put
HDFCBANK,3862,447,89,Put
TSLA,4511,0,0,Stock
RELIANCE,731,0,0,Stock
HDFCBANK,1787,499,50,Call
TSLA,-3127,883,69,Put
AAPL,-4857,512,16,Call
TCS,4853,819,31,Call
HDFCBANK,-328,318,30,Put
TSLA,-2351,270,14,Put
HDFCBANK,604,399,57,Put
RELIANCE,3552,452,28,Put
HDFCBANK,-4117,932,7,Put
HDFCBANK,4021,0,0,Stock
HDFCBANK,-2897,911,85,Call
TCS,-1382,1472,14,Put
TSLA,-4414,909,18,Call
RELIANCE,-2188,1051,70,Put
TCS,256,1097,42,Put
TCS,2188,0,0,Stock
TSLA,2390,0,0,Stock
AAPL,2126,875,38,Put
AAPL,-2826,285,73,Put
HDFCBANK,-1006,781,83,Put
TCS,4923,353,41,Put
AAPL,2963,654,48,Put
RELIANCE,1600,741,23,Call
HDFCBANK,-1504,693,72,Put
RELIANCE,3440,0,0,Stock
AAPL,-3243,820,75,Call
AAPL,-2543,1071,70,Call
RELIANCE,1776,450,29,Put
TCS,2555,1352,17,Put
HDFCBANK,1787,527,61,Put
RELIANCE,-4945,799,19,Call
TSLA,2437,906,33,Call
HDFCBANK,1179,306,61,Put
RELIANCE,-4376,1343,60,Put
TSLA,-4936,0,0,Stock
TSLA,875,559,43,Put
TCS,1175,959,13,Call
HDFCBANK,-4407,1154,87,Call
HDFCBANK,2513,0,0,Stock
TCS,-4329,0,0,Stock
HDFCBANK,-4998,0,0,Stock
TSLA,4323,1252,57,Put
TSLA,3913,875,46,Call
TSLA,-466,791,67,Call
HDFCBANK,560,1481,51,Put
RELIANCE,3326,0,0,Stock
TCS,-4341,1348,67,Put
TCS,-2332,1492,86,Put
HDFCBANK,-1688,965,27,Call
HDFCBANK,3606,567,7,Put
TSLA,899,596,50,Call
AAPL,-3134,315,40,Put
HDFCBANK,1603,0,0,Stock
AAPL,-1276,221,41,Call
TSLA,4616,1398,64,Call
AAPL,1545,392,52,Put
TSLA,1670,632,46,Put
TCS,-3435,1430,7,Put
TCS,1485,1267,21,Call
TCS,-1403,496,20,Put
TCS,-1007,565,12,Put
HDFCBANK,-4964,647,82,Call
TCS,-2847,0,0,Stock
RELIANCE,-1182,744,61,Call
TCS,228,460,60,Put
AAPL,2442,1366,66,Call
AAPL,527,1163,23,Put
AAPL,-3225,695,9,Put
RELIANCE,-222,1065,78,Call
TSLA,-1587,1447,58,Call
TCS,2613,394,70,Call
AAPL,-3881,0,0,Stock
TCS,4582,307,17,Call
HDFCBANK,3624,900,84,Call
HDFCBANK,-1584,1379,41,Call
TCS,4795,847,30,Put
TSLA,861,705,76,Put
HDFCBANK,695,1354,75,Put
AAPL,-4440,432,21,Put
RELIANCE,3323,1418,54,Put
TCS,-2754,1400,21,Put
HDFCBANK,-185,0,0,Stock
TCS,-353,0,0,Stock
TCS,-1836,0,0,Stock
RELIANCE,2321,559,27,Put
RELIANCE,-409,854,89,Put
TCS,800,0,0,Stock
TSLA,2129,0,0,Stock
TCS,-1658,854,19,Call
AAPL,-4523,614,16,Put
TCS,106,200,8,Put
RELIANCE,-4192,709,15,Call
AAPL,330,545,65,Call
TSLA,4468,0,0,Stock
TCS,3670,518,43,Call
TCS,3763,1121,28,Call
AAPL,-1519,375,55,Call
RELIANCE,277,0,0,Stock
TCS,-4551,977,19,Call
TCS,326,483,41,Call
RELIANCE,-994,1403,51,Call
RELIANCE,-529,552,73,Call
TCS,2312,1099,12,Call
HDFCBANK,-3671,1365,29,Call
TSLA,1595,358,18,Call
AAPL,-2989,471,88,Call
AAPL,3341,246,89,Put
RELIANCE,4638,565,80,Put
TSLA,3650,0,0,Stock
AAPL,2874,0,0,Stock
AAPL,525,1358,26,Call
RELIANCE,4482,0,0,Stock
RELIANCE,4143,0,0,Stock
HDFCBANK,2373,1472,69,Call
AAPL,3122,0,0,Stock
TCS,-3323,689,24,Call
TSLA,-1853,914,14,Call
HDFCBANK,3038,1260,46,Call
HDFCBANK,2098,505,41,Put
RELIANCE,1315,1225,50,Put
RELIANCE,-2752,925,53,Call
RELIANCE,996,1209,53,Call
RELIANCE,-231,216,47,Call
TCS,-4751,0,0,Stock
RELIANCE,-4185,839,89,Call
TSLA,-3062,375,33,Put
RELIANCE,-4886,853,64,Call
TCS,-859,549,66,Put
TSLA,3563,467,46,Put
RELIANCE,-4848,1399,66,Put
TCS,1410,1079,49,Call
HDFCBANK,-2306,557,80,Call
TCS,763,621,7,Call
RELIANCE,798,0,0,Stock
HDFCBANK,4591,0,0,Stock
TCS,4861,840,49,Call
TSLA,485,357,32,Put
HDFCBANK,4283,690,56,Call
RELIANCE,3101,376,78,Call
TCS,3775,764,41,Put
HDFCBANK,2635,311,30,Put
RELIANCE,-2695,464,74,Call
TCS,-1486,887,59,Put
HDFCBANK,1826,921,18,Call
AAPL,-4000,0,0,Stock
RELIANCE,3096,578,88,Call
TCS,346,0,0,Stock
AAPL,-1377,1428,33,Put
RELIANCE,2673,690,61,Call
HDFCBANK,758,1471,40,Put
RELIANCE,-4058,0,0,Stock
TSLA,3750,632,7,Call
TSLA,2264,0,0,Stock
AAPL,-906,1445,78,Call
RELIANCE,-4894,1389,78,Call
TCS,928,0,0,Stock
AAPL,-4244,461,82,Put
TCS,569,599,72,Call
TCS,4197,1351,74,Call
TSLA,-3087,247,79,Put
TSLA,607,1002,21,Call
HDFCBANK,-3308,430,72,Put
TCS,-954,696,51,Call
TCS,-435,0,0,Stock
RELIANCE,-1778,306,23,Put
TCS,-2936,1308,44,Call
AAPL,-209,672,16,Put
TCS,-3928,0,0,Stock
RELIANCE,4432,727,10,Call
TCS,-3112,0,0,Stock
TSLA,881,1335,63,Put
HDFCBANK,1308,1322,74,Call
TSLA,-255,1083,9,Put
TCS,1028,985,48,Put
TCS,-4789,456,60,Call
TSLA,3053,0,0,Stock
TCS,-4462,304,15,Call
TSLA,-353,443,9,Put
TCS,-945,579,20,Call
HDFCBANK,2355,515,54,Call
HDFCBANK,1173,310,56,Call
HDFCBANK,-1406,946,70,Put
AAPL,-4976,511,65,Put
HDFCBANK,-3906,313,44,Call
TCS,4905,1126,14,Call
TSLA,1169,1351,65,Call
HDFCBANK,-798,0,0,Stock
AAPL,459,1383,23,Put
AAPL,4660,1043,14,Call
TCS,-3152,540,28,Put
TCS,4214,410,76,Call
TSLA,4763,0,0,Stock
HDFCBANK,4424,0,0,Stock
TCS,4832,1343,50,Call
HDFCBANK,-668,1128,27,Call
HDFCBANK,-1946,1055,26,Call
RELIANCE,3711,1289,87,Call
TSLA,-2639,1335,79,Call
HDFCBANK,-4425,1046,21,Call
AAPL,-3455,1367,66,Put
HDFCBANK,-3076,743,58,Call
HDFCBANK,3426,244,30,Call
TSLA,1600,926,9,Put
AAPL,4954,1331,25,Call
TCS,-3458,272,21,Call
RELIANCE,-2587,0,0,Stock
HDFCBANK,-3975,652,54,Call
RELIANCE,-1764,372,35,Call
HDFCBANK,3632,849,69,Put
TCS,-3017,1227,80,Call
TSLA,701,259,68,Put
RELIANCE,3274,1472,39,Put
RELIANCE,1377,968,34,Call
TSLA,-1588,821,73,Put
HDFCBANK,-4470,0,0,Stock
TSLA,-3265,1216,15,Call
TSLA,1588,0,0,Stock
RELIANCE,-1764,870,39,Call
TSLA,-1459,1401,83,Call
TCS,326,339,43,Call
RELIANCE,2712,829,33,Put
HDFCBANK,745,0,0,Stock
AAPL,-902,0,0,Stock
HDFCBANK,2599,998,71,Call
RELIANCE,4329,749,27,Call
HDFCBANK,425,1316,42,Put
HDFCBANK,3359,0,0,Stock
TSLA,1962,747,65,Call
TCS,2734,1036,19,Call
RELIANCE,-1697,1423,8,Put
TCS,3418,869,67,Put
TSLA,-3408,1005,89,Put
RELIANCE,-3867,1086,59,Put
TCS,-216,0,0,Stock
RELIANCE,-375,309,67,Put
TSLA,2999,0,0,Stock
AAPL,3311,1252,84,Call
TCS,3813,0,0,Stock
AAPL,1714,0,0,Stock
AAPL,4410,1106,72,Put
AAPL,-4665,1396,88,Put
AAPL,-2878,530,30,Call
HDFCBANK,2243,694,77,Call
TCS,-2386,1315,38,Put
RELIANCE,615,968,61,Put
HDFCBANK,-2814,1209,83,Put
TSLA,-3153,683,53,Call
HDFCBANK,828,1226,64,Call
AAPL,-821,570,76,Call
TCS,-1884,0,0,Stock
AAPL,3152,0,0,Stock
RELIANCE,1459,0,0,Stock
TSLA,1609,938,45,Call
TCS,-1166,376,19,Call
AAPL,3287,807,74,Put
TSLA,-4544,463,56,Put
RELIANCE,-1991,459,33,Put
TSLA,278,260,24,Call
AAPL,-2391,0,0,Stock
HDFCBANK,-4437,374,46,Put
AAPL,2776,1416,68,Call
TSLA,4764,0,0,Stock
RELIANCE,3645,646,67,Call
TSLA,3030,781,50,Call
TSLA,185,356,48,Put
HDFCBANK,3198,280,32,Call
TSLA,2287,547,83,Put
AAPL,-4466,284,57,Put
RELIANCE,213,250,24,Put
RELIANCE,-1411,0,0,Stock
AAPL,-2349,1343,39,Put
AAPL,-519,1095,79,Call
HDFCBANK,1686,959,49,Call
AAPL,4146,1031,13,Call
RELIANCE,-4483,262,60,Put
TCS,1727,643,87,Put
HDFCBANK,742,1306,82,Put
AAPL,-2987,344,22,Put
TSLA,2195,813,77,Put
AAPL,-2353,700,75,Put
TCS,106,1280,21,Put
AAPL,-2323,678,23,Put
AAPL,1715,1077,39,Call
TCS,1170,930,69,Call
TCS,-1216,1495,76,Call
RELIANCE,1556,838,54,Put
AAPL,408,1318,36,Put
TSLA,-4155,856,74,Call
HDFCBANK,484,1487,13,Put
TSLA,1983,0,0,Stock
AAPL,-118,0,0,Stock
TSLA,1680,342,59,Call
TSLA,-3165,491,45,Put
TSLA,2197,736,47,Put
AAPL,-4498,984,86,Put
TCS,-3825,652,40,Call
TCS,2061,484,20,Put
HDFCBANK,-626,0,0,Stock
TCS,4727,1047,73,Call
RELIANCE,4170,1156,51,Call
RELIANCE,2133,0,0,Stock
RELIANCE,1742,0,0,Stock
HDFCBANK,1968,0,0,Stock
TCS,4092,1095,45,Call
HDFCBANK,2478,235,71,Call
HDFCBANK,4136,618,79,Call
AAPL,4996,0,0,Stock
TCS,3593,1028,18,Call
RELIANCE,-2220,332,55,Call
RELIANCE,-772,236,73,Call
HDFCBANK,-817,1315,73,Put
RELIANCE,-1434,519,87,Put
TSLA,1441,712,35,Put
AAPL,-3995,388,15,Call
HDFCBANK,3087,356,50,Call
HDFCBANK,-1771,816,14,Call
HDFCBANK,1908,1290,9,Call
HDFCBANK,3394,0,0,Stock
TCS,3346,527,64,Put
TSLA,4347,258,81,Call
TCS,2832,0,0,Stock
AAPL,4158,466,79,Put
TCS,3907,1145,54,Put
TSLA,-527,250,60,Put
AAPL,2485,792,63,Put
RELIANCE,2099,1258,63,Put
HDFCBANK,1975,935,49,Call
AAPL,-2635,592,64,Call
HDFCBANK,-2750,1042,27,Put
HDFCBANK,-185,0,0,Stock
HDFCBANK,263,0,0,Stock
AAPL,232,0,0,Stock
TSLA,-2069,0,0,Stock
RELIANCE,-4305,815,61,Put
TCS,3953,551,74,Call
TSLA,4970,0,0,Stock
RELIANCE,-1243,0,0,Stock
TSLA,-3339,398,31,Put
TCS,1976,1328,76,Call
TCS,-3003,0,0,Stock
TCS,4742,582,32,Call
RELIANCE,-763,0,0,Stock
TSLA,-4834,473,16,Put
TSLA,4976,0,0,Stock
AAPL,-2075,0,0,Stock
RELIANCE,2901,602,8,Put
TCS,2869,1280,72,Call
TCS,2947,1385,89,Call
TCS,611,0,0,Stock
AAPL,1259,0,0,Stock
RELIANCE,-3337,424,22,Put
HDFCBANK,-2092,1271,8,Call
TSLA,3086,685,26,Put
AAPL,2999,667,9,Put
AAPL,2925,712,88,Call
RELIANCE,-3896,805,52,Call
AAPL,-4181,809,55,Call
RELIANCE,-840,1309,16,Call
TCS,679,1417,60,Call
HDFCBANK,3308,573,56,Put
TCS,4788,641,67,Call
TSLA,-623,366,47,Put
RELIANCE,-4463,1391,66,Put
TSLA,267,326,56,Put
TSLA,988,947,71,Call
AAPL,-2553,750,28,Put
AAPL,-2360,571,37,Put
TCS,-3921,0,0,Stock
AAPL,-1648,1246,21,Put
TCS,-4967,755,78,Call
TCS,-986,319,16,Put
TSLA,4319,0,0,Stock
RELIANCE,-229,1226,12,Put
RELIANCE,964,840,73,Put
TSLA,2770,254,10,Call
HDFCBANK,2197,0,0,Stock
TSLA,-4009,1326,19,Call
TSLA,-218,950,73,Call
AAPL,-3285,0,0,Stock
RELIANCE,-3067,618,45,Put
TSLA,763,891,18,Call
TCS,1218,741,89,Put
HDFCBANK,-2575,1132,51,Put
RELIANCE,-3894,744,21,Call
RELIANCE,-3312,0,0,Stock
RELIANCE,2119,394,10,Call
TCS,3361,999,33,Call
TCS,-3942,771,75,Call
TSLA,-1573,0,0,Stock
TCS,1788,0,0,Stock
RELIANCE,-1301,0,0,Stock
TSLA,2927,837,28,Call
HDFCBANK,-658,971,15,Call
RELIANCE,-2178,1352,62,Call
TCS,715,756,60,Put
HDFCBANK,2167,472,24,Call
RELIANCE,4037,0,0,Stock
RELIANCE,-849,392,24,Put
AAPL,4887,345,89,Call
HDFCBANK,411,0,0,Stock
RELIANCE,3856,1177,36,Put
TCS,-1002,627,89,Call
AAPL,-845,303,84,Put
TCS,-1126,1357,87,Call
RELIANCE,-961,356,35,Call
TSLA,3005,427,24,Put
TCS,3757,491,29,Put
HDFCBANK,4512,0,0,Stock
TSLA,-664,985,66,Put
AAPL,4655,462,7,Put
TSLA,1288,0,0,Stock
HDFCBANK,3752,0,0,Stock
HDFCBANK,1058,613,26,Put
RELIANCE,3440,981,45,Put
RELIANCE,-826,558,57,Call
TCS,-1870,0,0,Stock
RELIANCE,-1909,302,19,Put
TSLA,-2798,994,69,Put
TCS,-1074,856,55,Call
RELIANCE,-4838,1415,9,Call
TSLA,748,1113,65,Call
HDFCBANK,2941,692,51,Call
TCS,2251,650,7,Put
AAPL,-902,224,55,Call
RELIANCE,2577,1459,78,Call
TCS,-640,543,12,Call
AAPL,-969,1445,52,Put
TSLA,796,0,0,Stock
RELIANCE,4335,1076,64,Put
TSLA,2365,733,77,Put
AAPL,-579,0,0,Stock
AAPL,-3281,554,69,Put
RELIANCE,-245,961,42,Put
AAPL,2153,312,27,Call
HDFCBANK,2674,1299,35,Put
RELIANCE,-1606,0,0,Stock
AAPL,4495,320,29,Call
AAPL,-1277,891,79,Call
AAPL,-2612,599,29,Call
TCS,-2192,956,16,Put
AAPL,-4897,350,71,Call
TCS,3132,0,0,Stock
RELIANCE,1231,968,41,Put
TSLA,2268,1095,65,Call
RELIANCE,3151,1452,83,Put
TSLA,3968,1140,37,Call
RELIANCE,2973,501,8,Call
TCS,3294,0,0,Stock
TCS,2941,254,45,Call
AAPL,-1741,256,45,Call
TSLA,-2067,0,0,Stock
TSLA,4552,1020,12,Call
AAPL,-485,643,45,Call
RELIANCE,-100,0,0,Stock
RELIANCE,4791,526,47,Put
HDFCBANK,-1325,813,23,Call
AAPL,-1098,246,86,Put
TSLA,1111,520,65,Call
TSLA,-2937,0,0,Stock
TSLA,-3695,1050,35,Call
TSLA,3495,1265,57,Put
TCS,-589,626,18,Put
TCS,-4132,705,29,Put
RELIANCE,4659,634,14,Call
TCS,-1787,0,0,Stock
AAPL,-1349,818,44,Call
RELIANCE,-4778,0,0,Stock
RELIANCE,-2992,1425,57,Put
RELIANCE,4167,353,21,Put
HDFCBANK,-113,0,0,Stock
AAPL,-4836,1378,86,Put
HDFCBANK,-2067,1118,67,Put
TCS,2701,1265,47,Call
RELIANCE,2277,983,55,Call
AAPL,-4752,641,69,Call
TCS,130,790,76,Call
RELIANCE,-3441,737,59,Call
TCS,-606,1092,50,Put
TSLA,1085,1440,37,Put
HDFCBANK,185,1089,27,Call
AAPL,4720,750,20,Call
TCS,3832,1096,62,Put
TSLA,-3377,0,0,Stock
AAPL,4384,692,55,Put
HDFCBANK,2569,852,33,Call
HDFCBANK,-522,0,0,Stock
AAPL,2970,812,17,Call
RELIANCE,4678,645,34,Put
RELIANCE,4294,1179,74,Put
HDFCBANK,-3635,0,0,Stock
TCS,-1629,1477,75,Put
HDFCBANK,-1322,1432,41,Put
TCS,4125,785,47,Call
RELIANCE,-4927,1152,45,Put
AAPL,1900,779,28,Put
HDFCBANK,3613,213,28,Put
RELIANCE,-4417,1246,58,Call
HDFCBANK,-4936,364,34,Put
AAPL,836,544,22,Put
HDFCBANK,818,0,0,Stock
RELIANCE,1963,818,69,Put
HDFCBANK,-3217,370,85,Call
RELIANCE,1830,340,56,Call
TSLA,-1961,1204,79,Call
RELIANCE,2669,1432,48,Put
TCS,3995,0,0,Stock
HDFCBANK,-633,0,0,Stock
TCS,1524,538,25,Call
TSLA,618,0,0,Stock
TSLA,3197,820,87,Put
HDFCBANK,3343,835,79,Call
AAPL,2073,1481,51,Call
TCS,4054,1352,79,Put
AAPL,-1287,0,0,Stock
TSLA,-3482,489,41,Put
AAPL,-573,1087,89,Call
RELIANCE,-1471,432,81,Call
RELIANCE,3282,596,84,Call
AAPL,-3670,753,13,Call
RELIANCE,4826,943,80,Put
AAPL,-3586,235,19,Put
TCS,3243,1293,41,Call
RELIANCE,840,806,64,Put
AAPL,2422,628,69,Put
RELIANCE,-3267,1257,8,Call
AAPL,2894,369,38,Call
AAPL,-2589,0,0,Stock
TSLA,-4793,1157,32,Put
AAPL,-4302,1482,65,Put
TCS,4153,348,60,Call
AAPL,-450,895,87,Put
AAPL,378,954,47,Call
TSLA,-3547,465,87,Put
RELIANCE,1049,1061,29,Put
TCS,1368,870,67,Put
TCS,1504,773,79,Put
TSLA,1304,1033,57,Put
TSLA,-2694,0,0,Stock
AAPL,-961,1431,42,Put
RELIANCE,3525,0,0,Stock
TSLA,4988,1478,23,Call
TSLA,-616,802,62,Call
HDFCBANK,-2862,1166,13,Put
TSLA,-4420,647,31,Put
RELIANCE,-3504,587,81,Put
AAPL,-924,1003,64,Put
RELIANCE,-1683,261,49,Put
RELIANCE,3512,1323,38,Call
TCS,540,1097,9,Put
TCS,-697,253,54,Put
TCS,3555,0,0,Stock
RELIANCE,4456,298,73,Put
HDFCBANK,3648,1098,10,Put
TCS,1924,0,0,Stock
RELIANCE,4441,538,33,Call
RELIANCE,-805,1166,35,Put
RELIANCE,2892,1270,30,Put
HDFCBANK,2031,575,63,Put
HDFCBANK,2744,1300,28,Put
HDFCBANK,2409,0,0,Stock
RELIANCE,3131,0,0,Stock
HDFCBANK,-1756,1319,20,Call
AAPL,-1794,342,87,Call
HDFCBANK,157,1271,62,Put
TSLA,-4030,1152,75,Put
HDFCBANK,-3007,1451,30,Call
TSLA,-561,348,83,Put
TCS,3914,1432,10,Call
TSLA,-1805,1050,74,Put
TCS,1183,722,35,Call
RELIANCE,1015,913,88,Put
AAPL,-3289,349,9,Put
TSLA,-4844,1176,40,Put
HDFCBANK,-3641,0,0,Stock
AAPL,3022,0,0,Stock
HDFCBANK,-4459,213,17,Put
AAPL,2142,216,20,Put
TSLA,498,504,35,Call
RELIANCE,-187,455,26,Call
HDFCBANK,2553,696,35,Call
TCS,3155,0,0,Stock
AAPL,-4721,273,20,Call
AAPL,-2334,1258,87,Put
HDFCBANK,-1918,417,8,Call
TCS,1594,1196,37,Call
AAPL,-4788,283,29,Call
AAPL,3108,825,48,Call
AAPL,-3495,267,42,Call
RELIANCE,-1452,1376,31,Put
HDFCBANK,1966,270,41,Put
TSLA,527,1348,9,Call
RELIANCE,2572,1307,56,Put
HDFCBANK,1916,453,66,Call
AAPL,2560,1233,60,Put
TCS,2744,574,63,Put
HDFCBANK,2993,0,0,Stock
RELIANCE,3094,815,78,Put
AAPL,4903,0,0,Stock
TCS,-793,0,0,Stock
RELIANCE,3656,1023,52,Put
TCS,4066,0,0,Stock
AAPL,-2251,1251,8,Call
HDFCBANK,648,244,63,Call
TSLA,3642,239,10,Put
TCS,-2534,607,83,Call
HDFCBANK,3843,805,48,Call
AAPL,-1334,1409,62,Put
AAPL,-2687,701,79,Put
RELIANCE,4280,1331,45,Call
TSLA,4737,255,69,Call
AAPL,-4598,657,65,Put
TCS,2719,482,7,Put
AAPL,3832,0,0,Stock
TCS,1427,0,0,Stock
HDFCBANK,-2500,1287,59,Put
TCS,4946,1214,19,Put
RELIANCE,-3623,542,38,Put
TCS,4543,494,48,Call
TCS,-3955,345,37,Call
HDFCBANK,408,1376,19,Call
TSLA,593,1322,30,Put
TSLA,-1225,340,57,Put
RELIANCE,-1647,0,0,Stock
RELIANCE,1113,0,0,Stock
TSLA,181,594,25,Put
TCS,1197,0,0,Stock
HDFCBANK,537,1180,30,Put
TCS,-2259,1234,32,Put
TSLA,-1989,1218,28,Call
AAPL,-1848,620,38,Put
RELIANCE,2976,447,31,Put
TCS,413,1425,17,Call
AAPL,4820,988,83,Put
TCS,710,688,78,Put
TCS,167,503,33,Put
HDFCBANK,2301,536,16,Call
TSLA,-4094,863,13,Put
HDFCBANK,-3966,0,0,Stock
HDFCBANK,-1712,811,20,Call
HDFCBANK,4312,820,86,Put
HDFCBANK,-812,446,39,Put
AAPL,-4488,1412,87,Call
RELIANCE,-4395,0,0,Stock
HDFCBANK,-3340,323,53,Call
TCS,4707,1037,54,Call
HDFCBANK,4475,0,0,Stock
AAPL,-3937,1026,36,Put
RELIANCE,-2293,0,0,Stock
RELIANCE,2239,866,71,Put
AAPL,4435,0,0,Stock
RELIANCE,-4572,859,59,Put
HDFCBANK,321,454,85,Call
HDFCBANK,280,1368,27,Put
TSLA,4487,232,16,Put
TCS,-3986,1236,24,Call
HDFCBANK,1277,0,0,Stock
AAPL,-369,235,67,Call
HDFCBANK,-4188,1153,58,Put
AAPL,446,1223,45,Call
RELIANCE,4275,806,13,Call
TSLA,-4048,0,0,Stock
TSLA,4410,977,88,Put
AAPL,1315,1196,20,Call
AAPL,1677,0,0,Stock
TCS,-4377,703,11,Put
HDFCBANK,4412,653,76,Put
HDFCBANK,1698,367,75,Call
TSLA,-3679,533,46,Call
TCS,1853,905,81,Call
TSLA,-4264,1063,18,Call
HDFCBANK,1963,0,0,Stock
AAPL,2132,994,54,Put
HDFCBANK,-3234,791,86,Put
HDFCBANK,3198,1252,16,Call
RELIANCE,-734,819,81,Call
RELIANCE,2764,1056,63,Put
AAPL,3278,268,31,Call
TCS,3513,1042,73,Put
HDFCBANK,-4493,1248,59,Call
HDFCBANK,-3325,1498,68,Put
AAPL,991,1445,20,Put
TCS,2791,1083,8,Call
RELIANCE,4912,0,0,Stock
TCS,-2848,643,23,Call
TCS,4572,0,0,Stock
TCS,3627,1481,75,Put
AAPL,4898,0,0,Stock
HDFCBANK,-2941,623,43,Put
HDFCBANK,-1892,0,0,Stock
AAPL,-1365,466,71,Put
TCS,1734,0,0,Stock
RELIANCE,-3381,832,67,Put
AAPL,1574,0,0,Stock
TCS,-4598,512,62,Call
RELIANCE,3965,289,19,Put
TCS,-3293,1484,27,Call
AAPL,756,533,75,Put
RELIANCE,2433,1065,41,Put
TCS,-1521,585,64,Put
TSLA,2320,274,74,Call
AAPL,919,660,26,Call
TCS,-1812,523,61,Call
HDFCBANK,910,971,67,Put
HDFCBANK,4711,424,63,Call
RELIANCE,2135,0,0,Stock
AAPL,4517,859,31,Put
TSLA,-2194,0,0,Stock
AAPL,4478,854,19,Put
TCS,-1173,1062,30,Put
AAPL,-2104,0,0,Stock
HDFCBANK,3029,572,35,Call
AAPL,-4135,0,0,Stock
TSLA,3204,0,0,Stock
HDFCBANK,876,0,0,Stock
RELIANCE,3105,0,0,Stock
HDFCBANK,-2266,1408,83,Put
AAPL,985,613,11,Put
RELIANCE,4132,0,0,Stock
HDFCBANK,-3829,1440,54,Put
TCS,3902,878,27,Put
HDFCBANK,-3300,311,37,Call
HDFCBANK,1083,654,59,Put
TCS,1103,779,28,Call
TSLA,-2931,0,0,Stock
AAPL,1836,770,87,Put
AAPL,-1765,602,81,Put
HDFCBANK,2133,0,0,Stock
HDFCBANK,-394,1147,15,Put
HDFCBANK,4139,1023,16,Put
RELIANCE,1046,0,0,Stock
HDFCBANK,2575,403,25,Call
HDFCBANK,-1331,709,23,Put
HDFCBANK,-4653,1389,47,Call
AAPL,975,459,28,Put
HDFCBANK,-1651,220,84,Call
AAPL,-4952,406,18,Put
HDFCBANK,-4443,0,0,Stock
TSLA,-3798,219,54,Put
AAPL,-3311,393,79,Put
AAPL,1555,0,0,Stock
AAPL,3983,1260,28,Put
AAPL,-4702,535,50,Put
HDFCBANK,1965,658,23,Put
HDFCBANK,-332,1185,78,Put
TSLA,-963,491,79,Put
TSLA,-3127,497,25,Call
TCS,4852,0,0,Stock
RELIANCE,-2844,637,86,Put
TSLA,4802,1171,36,Put
TCS,1510,469,75,Call
RELIANCE,4161,1307,59,Put
TSLA,768,0,0,Stock
AAPL,-2691,1211,12,Put
AAPL,2956,494,22,Put
TSLA,2097,928,40,Call
TSLA,3690,0,0,Stock
HDFCBANK,-654,1468,66,Put
RELIANCE,-1013,1447,26,Call
AAPL,2275,0,0,Stock
HDFCBANK,2628,387,48,Put
RELIANCE,-4013,1130,52,Put
TSLA,-3326,367,11,Put
HDFCBANK,4931,629,33,Put
TCS,4135,811,70,Call
HDFCBANK,2602,1269,77,Call
TSLA,-2642,1109,40,Call
RELIANCE,3206,0,0,Stock
TSLA,-4715,0,0,Stock
RELIANCE,1777,1321,68,Call
TCS,-2364,719,32,Put
TSLA,4976,1029,55,Put
HDFCBANK,3920,631,82,Call
TCS,-4409,993,33,Put
TSLA,-104,0,0,Stock
TCS,2351,316,86,Put
HDFCBANK,-4430,1476,31,Put
